seg_route_from,seg_route_to,seg_cabin,seg_dep_time,pax_fcny,pax_tax,emd_lable2,gender,age,residence_country,nation_name,cabin_hf_cnt_y3,cabin_f_cnt_y3,cabin_hy_cnt_y3,cabin_y_cnt_y3,cabin_c_cnt_y3,seat_window_cnt_y3,seat_walkway_cnt_y3,seat_middle_cnt_y3,seat_safe_cnt_y3,prebuy_d_cnt_y3_d99,prebuy_i_cnt_y3_d99,flt_cnt_y3,dist_cnt_y3,flt_nature_cnt_y3,cabin_upgrd_cnt_y3,select_seat_cnt_y3,dist_d_cnt_y3,dist_i_cnt_y3,dist_all_cnt_y3,cabin_hd_cnt_y3,cabin_hi_cnt_y3,flt_leg_cnt_y3,flt_leg_i_cnt_y3,flt_leg_d_cnt_y3,cabin_f_cnt_y3.1,cabin_c_cnt_y3.1,cabin_y_cnt_y3.1,cabin_upgrd_cnt_y3.1,cabin_fall_cnt_y3,flt_bag_cnt_y3,tkt_3y_amt,tkt_avg_amt_y3,tkt_d_amt_y3,tkt_i_amt_y3,tkt_all_amt_y3,tkt_avg_amt_y3.1,mdl_mcv,mdl_lost_idx,mdl_influence,mdl_loyal
PVG,JFK,Y,2017/11/9 11:30,501.0,165.06,0,0,21-30,0,中国香港,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,886,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,1665.65,193.43,3137.87,3331.3,1665.65,50,0,0.0,0
PVG,JFK,Y,2017/10/2 19:10,855.0,444.46,0,F,0,中国,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2019/3/31 19:10,2400.0,281.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/12/26 21:00,255000.0,349200.0,0,M,0,中国,0,0,0,0,0,0,0,2,1,0,0,4,0,23713,4,0,0,0,23713,23713,0,0,4,4,0,0,0,0,0,0,4,1554.98,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2019/3/9 20:20,2455.0,322.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/12/18 13:20,96.0,427.26,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,25233,4,0,0,0,25233,25233,0,0,4,4,0,0,0,0,0,0,4,319.16,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/11/20 19:30,466.0,450.41,0,M,0,中国,0,0,0,1,0,0,0,4,1,0,0,5,0,53228,5,0,0,0,53228,53228,0,0,5,5,0,0,0,0,0,0,5,5399.57,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2019/2/28 19:30,3190.0,299.71,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,15520,2,0,0,0,15520,15520,0,0,2,2,0,0,0,0,0,0,2,11812.81,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2017/3/29 11:30,722.0,453.56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25934,2,0,0,0,25934,25934,0,0,2,2,0,0,0,0,0,0,0,4967.21,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2017/10/14 19:10,399.0,454.26,0,F,0,中国,0,0,0,0,0,0,0,1,0,0,0,1,0,25934,2,0,0,0,25934,25934,0,0,2,2,0,0,0,0,0,0,2,2629.77,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/12/24 21:00,135.0,446.96,0,F,0,中国,0,0,0,0,0,0,0,1,1,0,0,1,0,21675,2,0,0,0,21675,21675,0,0,2,2,0,0,0,0,0,0,1,891.82,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2019/9/14 21:00,409.0,281.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2019/2/12 11:30,517.0,432.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/5/1 13:00,490.0,284.01,0,F,0,中国,0,0,0,0,0,0,0,0,2,0,0,4,0,23902,4,0,0,0,23902,23902,0,0,4,4,0,0,0,0,0,0,4,3104.24,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/1/26 21:00,120.0,429.01,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,0,52091,7,0,0,0,52091,52091,0,0,7,7,0,0,0,0,0,0,5,2828.4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/7/8 19:10,620.0,281.21,0,F,0,中国,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/5/9 21:00,285000.0,336400.0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,422.085,0.0,1688.34,1688.34,422.085,20,0,0.0,0
PVG,JFK,Y,2018/2/24 11:30,550.0,255.96,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0,1209.244,0.0,6046.22,6046.22,1209.244,20,0,0.0,0
PVG,LAX,Y,2018/6/4 21:00,219.0,422.61,0,M,0,中国,0,0,0,0,0,0,0,1,3,0,0,2,0,27869,4,0,0,0,27869,27869,0,0,4,4,0,0,0,0,0,0,0,1394.38,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/5/30 13:00,570.0,301.31,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,1352,0,0,0,0,0,0,2,0,0,2,0,0,0,0.0,907.3,196.49,3432.71,3629.2,907.3,20,0,13.37178518,0
PVG,JFK,Y,2018/10/16 11:30,546.0,435.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2019/11/10 11:30,336.0,434.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2019/2/1 11:30,590.0,226.73,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,2,26478,2,0,0,0,26478,26478,0,0,2,2,0,0,0,2,0,0,2,6410.58,3205.29,0.0,6410.58,6410.58,3205.29,20,0,0.0,0
PVG,LAX,Y,2019/11/19 13:20,160.0,427.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/3/6 11:30,547.0,454.51,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,2987.35,0.0,5974.7,5974.7,2987.35,50,0,0.0,0
PVG,JFK,Y,2017/9/18 11:30,338.0,309.16,0,0,31-40,0,美国,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1859,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1825.83,1825.83,0.0,1825.83,1825.83,30,0,0.0,0
PVG,LAX,Y,2017/3/31 13:00,220.0,277.56,0,0,0,0,0,0,0,1,4,0,4,1,0,0,0,2,5,33280,5,0,0,0,33280,33280,0,0,5,5,0,0,0,4,0,0,3,3354.66,670.932,0.0,3354.66,3354.66,670.932,20,0,0.0,0
PVG,JFK,Y,2018/5/22 19:10,250.0,278.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/10/23 13:00,613.0,444.86,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,32904,4,0,0,0,32904,32904,0,0,4,4,0,0,0,0,0,0,4,8576.02,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2017/6/22 11:30,862.0,433.56,0,M,0,中国,0,0,0,0,0,0,0,4,0,0,0,3,0,51956,4,0,0,0,51956,51956,0,0,4,4,0,0,0,0,0,0,4,10180.27,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/2/23 21:20,200.0,280.46,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,3,0,18647,3,0,0,0,18647,18647,0,0,3,3,0,0,0,0,0,0,2,833.55,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/8/28 13:00,109.0,279.56,0,F,0,中国,0,0,0,3,0,0,0,7,1,0,0,4,0,56512,8,0,0,0,56512,56512,0,0,8,8,0,0,0,0,0,0,8,1939.49,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/10/23 20:30,708.0,454.41,0,0,21-30,0,美国,0,0,0,4,0,2,0,0,0,0,0,7,0,0,0,0,1811,0,0,0,0,0,0,3,0,0,4,0,0,0,0.0,916.8771429,2659.03,3759.11,6418.14,916.8771429,70,0,0.0,0
PVG,JFK,J,2018/9/21 20:30,4822.0,584.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2020/2/20 20:20,2890.0,282.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2020/2/21 11:30,2862.0,282.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2020/1/24 11:30,5020.0,282.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2019/8/7 11:30,3392.0,625.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/12/23 21:00,96.0,427.86,0,F,0,中国,0,0,0,0,0,0,0,1,1,0,0,0,0,25233,4,0,0,0,25233,25233,0,0,4,4,0,0,0,0,0,0,4,317.13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/8/9 19:10,765.0,283.11,0,M,0,中国,0,0,0,0,0,0,0,4,0,0,0,4,0,28705,4,0,0,0,28705,28705,0,0,4,4,0,0,0,0,0,0,4,4978.54,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2019/5/10 11:30,290.0,428.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2018/3/17 20:00,3202.0,545.61,0,0,21-30,0,美国,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,10093.5,0.0,20187.0,20187.0,10093.5,100,0,0.0,0
PVG,JFK,Y,2017/12/24 11:30,686.0,454.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25934,2,0,0,0,25934,25934,0,0,2,2,0,0,0,0,0,0,2,4561.42,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,J,2019/3/10 21:00,1939.0,318.73,0,M,0,中国,0,5,0,13,0,0,0,41,1,0,2,6,0,225248,62,0,0,0,179754,225248,0,0,62,19,0,0,0,0,0,0,9,159792.97,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/11/17 21:00,375.0,454.43,0,M,0,中国,0,5,0,13,0,0,0,41,1,0,2,6,0,225248,62,0,0,0,179754,225248,0,0,62,19,0,0,0,0,0,0,9,159792.97,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/10/27 21:00,722.0,454.43,0,M,0,中国,0,5,0,13,0,0,0,41,1,0,2,6,0,225248,62,0,0,0,179754,225248,0,0,62,19,0,0,0,0,0,0,9,159792.97,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,J,2018/10/9 21:00,2519.0,567.71,0,M,0,中国,0,5,0,13,0,0,0,41,1,0,2,6,0,225248,62,0,0,0,179754,225248,0,0,62,19,0,0,0,0,0,0,9,159792.97,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,J,2018/10/6 21:00,2802.0,567.71,0,M,0,中国,0,5,0,13,0,0,0,41,1,0,2,6,0,225248,62,0,0,0,179754,225248,0,0,62,19,0,0,0,0,0,0,9,159792.97,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,J,2018/7/25 21:00,3544.0,547.41,0,M,0,中国,0,5,0,13,0,0,0,41,1,0,2,6,0,225248,62,0,0,0,179754,225248,0,0,62,19,0,0,0,0,0,0,9,159792.97,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,J,2019/8/26 21:05,2850.0,625.13,0,M,0,中国,0,5,0,13,0,0,0,41,1,0,2,6,0,225248,62,0,0,0,179754,225248,0,0,62,19,0,0,0,0,0,0,9,159792.97,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,J,2017/12/30 13:20,1646.0,236.2,0,0,21-30,0,中国,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,12941.02,0.0,12941.02,12941.02,12941.02,30,0,0.0,0
PVG,LAX,Y,2018/1/17 21:00,320.0,310.96,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,2778,0,0,0,0,0,0,2,0,0,4,0,0,0,0.0,232.6875,170.52,760.23,930.75,232.6875,10,0,0.0,0
PVG,LAX,J,2017/9/12 13:00,2660.0,544.06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23495,3,0,0,0,21675,23495,0,0,3,2,0,0,0,0,0,0,0,18681.36,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,J,2017/10/18 13:00,2576.0,544.06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23495,3,0,0,0,21675,23495,0,0,3,2,0,0,0,0,0,0,0,18681.36,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2019/6/11 13:00,210.0,265.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/1/25 20:00,460.0,280.16,0,0,0,0,0,0,0,0,4,0,2,1,1,0,0,4,4,33714,4,0,0,0,33714,33714,0,0,4,4,0,0,0,4,0,0,3,3049.79,762.4475,0.0,3049.79,3049.79,762.4475,20,0,0.0,0
PVG,JFK,J,2017/10/18 11:30,4451.0,544.06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25934,2,0,0,0,25934,25934,0,0,2,2,0,0,0,0,0,0,0,29596.03,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2019/9/11 13:00,510.0,300.23,0,F,21-30,中国,美国,0,0,4,5,0,2,4,3,0,4,4,9,47384,9,0,0,4034,43350,47384,0,0,9,4,5,0,0,5,0,0,9,4385.27,487.2522222,1019.05,3366.22,4385.27,487.2522222,20,0,0.0,0
PVG,LAX,Y,2018/2/23 21:00,190.0,299.36,0,F,21-30,中国,美国,0,0,4,5,0,2,4,3,0,4,4,9,47384,9,0,0,4034,43350,47384,0,0,9,4,5,0,0,5,0,0,9,4385.27,487.2522222,1019.05,3366.22,4385.27,487.2522222,20,0,0.0,0
PVG,LAX,Y,2019/9/29 13:00,400.0,300.13,0,F,21-30,中国,美国,0,0,4,5,0,2,4,3,0,4,4,9,47384,9,0,0,4034,43350,47384,0,0,9,4,5,0,0,5,0,0,9,4385.27,487.2522222,1019.05,3366.22,4385.27,487.2522222,20,0,0.0,0
PVG,JFK,Y,2018/1/22 11:30,135.0,279.56,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,4,0,31972,4,0,0,0,31972,31972,0,0,4,4,0,0,0,0,0,0,4,906.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/6/16 19:10,1100.0,385.71,1,0,0,0,0,0,0,3,5,0,3,0,5,0,0,2,8,42569,8,0,0,3634,38935,42569,0,0,8,6,2,0,0,5,0,0,1,20943.45,2617.93125,1190.0,19753.45,20943.45,2617.93125,130,0,50.12536028,0
PVG,LAX,Y,2018/7/24 21:00,319.0,374.4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1415,1,0,0,1415,0,1415,0,0,1,0,1,0,0,0,0,0,0,84.81,84.81,84.81,0.0,84.81,84.81,0,0,0.0,0
PVG,JFK,Y,2018/5/18 19:10,637.0,455.61,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,26478,2,0,0,0,26478,26478,0,0,2,2,0,0,0,0,0,0,2,3998.06,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/11/22 20:00,549.0,430.43,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,26478,2,0,0,0,26478,26478,0,0,2,2,0,0,0,0,0,0,2,3785.74,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/12/22 11:30,1193.0,304.63,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,10,0,0,0,0,2944,0,0,0,0,0,0,4,0,0,6,0,0,0,0.0,1284.739,516.72,12330.67,12847.39,1284.739,100,0,0.0,0
PVG,JFK,Y,2018/5/8 11:30,604.0,172.81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,716,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,1913.23,179.54,3646.92,3826.46,1913.23,50,0,17.27176094,0
PVG,LAX,Y,2018/3/4 21:00,225.0,440.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/12/11 13:20,180.0,298.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/10/5 13:00,150.0,298.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/4/5 21:00,300.0,283.31,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,472.8375,0.0,1891.35,1891.35,472.8375,20,0,0.0,0
PVG,JFK,Y,2019/1/14 20:00,310.0,435.83,0,M,0,中国,0,0,0,0,0,0,0,4,0,0,0,3,0,19156,4,0,0,0,19156,19156,0,0,4,4,0,0,0,0,0,0,4,3752.41,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2019/5/7 19:10,285.0,282.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/12/14 21:00,200.0,263.96,0,0,21-30,0,美国,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,430.8266667,0.0,1292.48,1292.48,430.8266667,20,0,0.0,0
PVG,LAX,Y,2018/8/16 21:00,25000.0,8728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/12/27 13:00,210.0,280.46,0,M,0,中国,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/7/31 21:00,1002800.0,333200.0,0,0,31-40,0,韩国,0,0,0,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,1490.665,0.0,5962.66,5962.66,1490.665,50,0,0.0,0
PVG,LAX,Y,2017/5/21 13:00,335.0,432.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10808,1,0,0,0,10808,10808,0,0,1,1,0,0,0,0,0,0,1,1158.42,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/8/9 13:00,855.0,241.01,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,3251.263333,0.0,9753.79,9753.79,3251.263333,50,0,0.0,0
PVG,JFK,J,2019/12/13 20:00,2750.0,281.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2019/8/18 11:30,865.0,298.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2019/6/11 19:10,1085.0,455.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2017/6/27 19:10,750.0,453.66,0,0,31-40,0,美国,0,0,0,6,0,2,0,0,0,0,0,7,0,0,0,0,887,0,0,0,0,0,0,1,0,0,6,0,0,0,0.0,1855.628571,59.49,12929.91,12989.4,1855.628571,100,0,0.0,0
PVG,LAX,Y,2017/11/18 13:00,260.0,279.76,1,0,0,0,0,0,0,0,4,0,2,0,2,0,0,4,4,29455,4,0,0,0,29455,29455,0,0,4,4,0,0,0,4,0,0,3,1745.84,436.46,0.0,1745.84,1745.84,436.46,20,0,0.0,0
PVG,JFK,Y,2018/12/16 11:30,447.0,454.43,0,M,0,中国,0,0,0,0,0,0,0,2,0,0,0,2,0,52412,4,0,0,0,52412,52412,0,0,4,4,0,0,0,0,0,0,4,5592.97,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/8/6 20:30,855.0,451.01,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,2,26478,2,0,0,0,26478,26478,0,0,2,2,0,0,0,2,0,0,1,5397.84,2698.92,0.0,5397.84,5397.84,2698.92,50,0,0.0,0
PVG,LAX,Y,2017/12/19 21:20,229.0,280.06,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,6038,2,0,0,0,6038,6038,0,0,2,2,0,0,0,2,0,0,0,330.77,165.385,0.0,330.77,330.77,165.385,10,0,0.0,0
PVG,LAX,Y,2018/6/27 21:00,607.0,173.31,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,929.0966667,0.0,5574.58,5574.58,929.0966667,50,0,0.0,0
PVG,JFK,Y,2018/2/5 11:30,585.0,237.21,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,2314.285714,0.0,16200.0,16200.0,2314.285714,110,0,0.0,0
PVG,JFK,Y,2018/12/22 11:30,3000.0,1139.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13088,1,0,0,0,13088,13088,0,0,1,1,0,0,0,0,0,0,1,2390.95,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/12/29 21:20,229.0,280.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6038,2,0,0,0,6038,6038,0,0,2,2,0,0,0,0,0,0,2,330.77,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/7/23 11:30,243.0,271.31,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,2301,0,0,0,0,0,0,2,0,0,2,0,0,0,0.0,397.345,159.21,1430.17,1589.38,397.345,20,0,0.0,0
PVG,JFK,J,2017/10/27 19:10,2375.0,299.56,0,F,0,中国,0,0,0,0,0,0,0,3,0,0,2,2,0,29008,4,0,0,0,25934,29008,0,0,4,2,0,0,0,0,0,0,0,15653.38,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2017/7/10 11:30,4019.0,543.76,0,0,51-60,0,美国,0,0,0,2,2,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0.0,8875.6725,0.0,35502.69,35502.69,8875.6725,110,0,0.0,0
PVG,JFK,Y,2018/12/26 20:00,425000.0,351800.0,0,0,21-30,0,韩国,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,647.9125,0.0,2591.65,2591.65,647.9125,20,0,0.0,0
PVG,JFK,Y,2019/1/19 11:30,714.0,389.51,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,47287,4,0,0,0,47287,47287,0,0,4,4,0,0,0,0,0,0,0,4575.17,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
