seg_route_to,seg_flight,seg_cabin,pax_fcny,emd_lable,gender,cabin_c_cnt_y1,cabin_c_cnt_y2,cabin_c_cnt_y3,pref_aircraft_y1_3,pref_aircraft_y1_4,pref_aircraft_y1_5,pref_aircraft_y2_1,pref_aircraft_y2_2,pref_aircraft_y2_3,pref_aircraft_y2_4,pref_aircraft_y2_5,pref_aircraft_y3_1,pref_aircraft_y3_2,pref_aircraft_y3_3,pref_aircraft_y3_4,pref_aircraft_y3_5,seat_middle_cnt_m3,pref_city_y2_1,dist_cnt_y3,avg_dist_cnt_y2,avg_dist_cnt_y3,select_seat_cnt_y1,select_seat_cnt_y2,select_seat_cnt_y3,dist_i_cnt_y2,dist_i_cnt_y3,dist_all_cnt_y3,cabin_hi_cnt_y1,cabin_hi_cnt_y2,cabin_hi_cnt_y3,flt_delay_time_m3,flt_delay_time_m6,tkt_3y_amt,tkt_avg_amt_y3,tkt_avg_interval_y2,tkt_avg_interval_y3,pit_all_amt,pit_accu_air_amt,pit_now_cons_amt,pit_accu_amt_y3,pit_avg_amt_y2,pit_avg_amt_y3,pit_add_chnl_y2,pit_add_chnl_y3,emd_lable2
0,6,4,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,324,0,0,0,0,0,0,0,0,0,660,639,3,1893,0,0,4,0,4,0,0,0,0,0,0
0,6,2,2155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,2,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,2,2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,2,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,56,0,1,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,774,0,0,0,0,0,0,506,774,0,0,0,660,639,117,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,701,1,2,0,0,0,0,0,0,24,9,4,0,0,21,9,4,0,0,0,41,1073,0,0,0,0,0,569,661,1073,0,0,0,660,639,2873,3,0,0,464,467,464,427,446,510,2,2,0
0,10,4,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1850,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053,2398,0,0,0,0,0,0,0,2,2,660,639,3,4499,0,0,4,0,4,0,0,0,0,0,0
0,10,4,624,1,0,0,0,0,0,0,0,0,0,0,0,0,21,27,26,26,25,0,0,821,0,0,0,0,0,0,527,821,0,0,0,660,639,2717,3,0,0,4,0,4,0,0,0,0,0,0
1,8,2,1467,0,2,0,0,0,19,11,0,24,21,17,15,20,21,14,8,20,11,0,41,2793,0,0,0,0,0,1350,1934,2793,0,0,0,660,639,5297,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,319,0,2,0,0,0,19,11,0,24,21,17,15,20,21,14,8,20,11,0,41,2793,0,0,0,0,0,1350,1934,2793,0,0,0,660,639,5297,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,660,0,2,0,0,0,19,11,0,24,21,17,15,20,21,14,8,20,11,0,41,2793,0,0,0,0,0,1350,1934,2793,0,0,0,660,639,5297,3,0,0,4,0,4,0,0,0,0,0,0
1,8,2,1664,0,2,0,0,0,19,11,0,24,21,17,15,20,21,14,8,20,11,0,41,2793,0,0,0,0,0,1350,1934,2793,0,0,0,660,639,5297,3,0,0,4,0,4,0,0,0,0,0,0
1,8,2,1741,0,2,0,0,0,19,11,0,24,21,17,15,20,21,14,8,20,11,0,41,2793,0,0,0,0,0,1350,1934,2793,0,0,0,660,639,5297,3,0,0,4,0,4,0,0,0,0,0,0
1,8,2,1943,0,2,0,0,0,19,11,0,24,21,17,15,20,21,14,8,20,11,0,41,2793,0,0,0,0,0,1350,1934,2793,0,0,0,660,639,5297,3,0,0,4,0,4,0,0,0,0,0,0
1,8,2,1754,0,2,0,0,0,19,11,0,24,21,17,15,20,21,14,8,20,11,0,41,2793,0,0,0,0,0,1350,1934,2793,0,0,0,660,639,5297,3,0,0,4,0,4,0,0,0,0,0,0
1,9,2,1337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2275,0,0,0,0,0,0,0,0,1,660,639,3,4555,0,0,4,0,4,0,0,0,0,0,0
1,8,4,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,950,0,0,0,0,0,0,0,0,0,660,639,3,211,0,0,4,0,4,0,0,0,0,0,0
1,9,2,1706,1,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,0,0,0,0,644,0,0,0,0,0,0,384,644,0,0,0,660,639,4544,3,0,0,4,0,4,0,0,0,0,0,0
1,9,2,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,0,0,0,0,644,0,0,0,0,0,0,384,644,0,0,0,660,639,4544,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,402,0,0,0,0,0,0,0,0,24,18,0,0,0,21,19,18,0,0,0,41,1362,1176,1966,0,0,0,270,854,1362,0,0,0,273,266,1971,1621,0,0,4,0,4,0,0,0,0,0,0
0,10,2,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,26,26,25,0,0,821,0,0,0,0,0,0,527,821,0,0,0,660,639,4871,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,451,0,1,0,0,0,0,0,0,24,18,19,0,0,21,17,20,0,0,0,41,1786,550,572,0,0,0,883,1081,1786,0,0,0,660,639,2657,989,111,182,624,604,624,593,403,467,2,2,0
1,8,4,138,0,1,0,0,0,0,0,0,24,18,19,0,0,21,17,20,0,0,0,41,1786,550,572,0,0,0,883,1081,1786,0,0,0,660,639,2657,989,111,182,624,604,624,593,403,467,2,2,0
1,9,4,344,0,1,0,0,0,0,0,0,24,18,19,0,0,21,17,20,0,0,0,41,1786,550,572,0,0,0,883,1081,1786,0,0,0,660,639,2657,989,111,182,624,604,624,593,403,467,2,2,0
0,10,4,87,0,0,0,0,0,0,0,0,24,11,0,0,0,21,19,11,0,0,0,41,1301,0,0,0,0,0,243,805,1301,0,0,0,660,639,399,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,990,1,0,0,0,0,7,0,0,24,5,19,17,11,21,5,20,17,11,0,41,1631,561,587,0,0,0,817,979,1631,0,0,0,660,639,4644,3499,0,0,4,0,4,0,0,0,0,0,16
1,8,4,263,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,0,53,30,98,60,0,0,0,0,0,30,0,0,0,745,725,24,39,0,0,4,0,4,0,0,0,0,0,0
0,6,4,576,1,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,854,0,0,0,0,0,488,554,854,0,0,0,660,639,2480,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,490,0,0,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,854,0,0,0,0,0,488,554,854,0,0,0,660,639,2370,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679,1921,0,0,0,0,0,0,0,0,0,660,639,3,2463,0,0,4,0,4,0,0,0,0,0,0
0,10,4,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,1321,0,0,0,0,0,0,0,0,0,660,639,3,3110,0,0,4,0,4,0,0,0,0,0,0
1,8,4,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,1373,0,0,0,0,0,0,0,0,0,733,713,3,941,0,0,4,0,4,0,0,0,0,0,0
0,6,4,254,0,2,0,0,0,0,0,0,24,10,5,0,0,5,27,10,0,0,0,41,521,0,0,0,0,0,288,351,521,0,0,0,660,639,2349,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,1708,0,0,0,0,0,0,0,0,0,660,639,3,795,0,0,4,0,4,0,0,0,0,0,0
1,8,4,2349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,155,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,2430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,2617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,729,0,0,0,0,0,0,0,0,0,716,696,3,2711,0,0,4,0,4,0,0,0,0,0,0
1,9,4,279,1,0,0,0,0,0,0,0,0,0,0,0,0,21,27,26,26,25,0,0,134,0,0,0,0,0,0,87,134,0,0,0,660,639,562,3,0,0,4,0,4,0,0,0,0,0,16
1,9,4,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,2277,0,1,2,0,0,0,0,0,0,660,639,3,3758,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091,2324,0,0,0,0,0,0,0,0,0,393,381,3,3051,0,0,4,0,4,0,0,0,0,0,0
1,9,4,204,1,0,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,0,0,0,1153,1437,1639,0,0,0,0,703,1153,0,0,0,660,639,994,809,0,0,4,0,4,0,0,0,0,0,16
0,10,4,389,0,2,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,1917,0,0,0,0,0,488,1282,1917,0,0,0,660,639,3105,3,0,0,236,245,236,201,338,384,2,2,0
0,6,4,786,1,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,854,2091,2463,0,0,0,488,554,854,0,0,0,660,639,3031,3539,0,0,4,0,4,0,0,0,0,0,0
1,15,4,174,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,103,215,166,0,0,0,0,65,103,0,0,0,660,639,125,105,0,0,4,0,4,0,0,0,0,0,0
1,8,4,546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,1225,0,0,0,0,0,0,0,0,0,660,639,3,1916,0,0,4,0,4,0,0,0,0,0,0
0,10,4,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,1893,0,0,0,0,0,0,0,0,0,660,639,3,3357,0,0,4,0,4,0,0,0,0,0,0
0,10,4,1799,0,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,20,228,0,0,0,0,0,159,152,228,0,0,0,660,639,1501,3,0,0,4,0,4,0,0,0,0,0,0
1,15,4,174,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,103,0,0,0,0,0,0,65,103,0,0,0,660,639,125,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,1534,0,0,0,0,0,0,0,0,0,716,696,3,666,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1616,0,1,0,0,0,0,0,0,0,0,0,0,0,21,10,4,0,0,0,0,1108,0,0,0,0,0,0,527,1108,0,0,0,660,639,4401,3,0,0,4,0,4,0,0,0,0,0,0
0,10,2,2040,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2038,2379,0,0,0,0,0,0,2,3,4,180,175,3,4457,0,0,4,0,4,0,0,0,0,0,0
0,6,4,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,1520,0,0,0,0,0,0,0,0,0,716,696,3,1387,0,0,4,0,4,0,0,0,0,0,0
0,10,4,652,0,0,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,1779,0,0,0,0,0,949,1181,1779,0,0,0,660,639,2723,3,0,0,4,0,4,0,0,0,0,0,0
0,10,2,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,896,0,0,0,0,0,0,527,896,0,0,0,660,639,4324,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,1380,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794,2057,0,0,0,0,0,0,2,5,5,552,532,3,4205,0,0,4,0,4,0,0,0,0,0,0
1,8,4,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,1833,0,0,0,0,0,0,0,0,0,660,639,3,1482,0,0,4,0,4,0,0,0,0,0,0
1,9,4,990,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,960,0,0,0,0,0,0,610,960,0,0,0,660,639,3619,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,16
0,6,4,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,2327,0,0,0,0,0,0,0,0,0,294,286,3,3809,0,0,4,0,4,0,0,0,0,0,0
1,9,4,66,1,2,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,0,0,0,1153,1955,1639,0,0,0,0,703,1153,0,0,0,716,696,247,94,0,0,4,0,4,0,0,0,0,0,16
0,6,2,1805,1,2,0,2,8,5,5,5,5,27,0,0,0,21,5,4,0,0,0,41,2363,1429,1588,0,0,0,255,1611,2363,1,3,10,522,501,5204,4362,0,239,4,0,4,0,0,0,0,0,0
0,6,2,2070,0,2,0,2,8,5,5,5,5,27,0,0,0,21,5,4,0,0,0,41,2363,1429,1588,0,0,0,255,1611,2363,1,3,10,522,501,5204,4362,0,239,4,0,4,0,0,0,0,0,0
0,10,4,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,158,0,0,0,0,0,0,0,0,0,660,639,3,49,0,0,4,0,4,0,0,0,0,0,16
0,10,4,179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,100,0,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,278,0,0,0,0,0,175,172,278,0,0,0,660,639,177,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,548,0,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,821,0,0,0,0,0,156,527,821,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,9,2,2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,294,0,0,0,0,0,0,0,0,24,18,0,0,0,21,17,2,0,0,0,41,2002,0,0,0,0,0,488,1282,2002,0,0,0,660,639,3718,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,483,1,0,0,0,0,0,0,0,24,3,0,0,0,21,3,0,0,0,0,41,689,0,0,0,0,0,344,384,689,0,0,0,660,639,2157,3,0,0,4,0,4,0,0,0,0,0,16
1,9,2,2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,632,1,2,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,854,0,0,0,0,0,488,554,854,0,0,0,660,639,2665,3,0,0,4,0,4,0,0,0,0,0,16
1,8,4,584,1,2,0,0,0,8,0,0,24,6,8,0,0,21,6,8,0,0,0,41,1550,0,0,0,0,0,536,975,1550,0,0,0,660,639,2887,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,15,4,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,674,0,0,0,0,0,0,0,0,0,660,639,3,748,0,0,4,0,4,0,0,0,0,0,0
1,8,4,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,2283,0,0,0,0,0,0,0,0,0,660,639,3,3477,0,0,4,0,4,0,0,0,0,0,0
1,8,4,224,0,1,0,0,0,0,0,0,24,11,0,0,0,21,19,11,8,2,0,58,815,0,0,0,0,0,119,433,815,0,0,0,660,639,2369,3,0,0,169,179,169,348,0,241,0,3,0
1,9,4,868,0,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,561,0,0,0,0,0,344,384,561,0,0,0,660,639,3234,3,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1371,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,257,0,0,0,0,0,0,3,3,3,660,639,3,3695,0,0,4,0,4,0,0,0,0,0,0
0,10,4,170,1,1,0,0,0,19,2,5,11,2,26,25,20,10,2,27,26,19,0,41,2221,333,307,3,3,3,1025,1312,2221,0,0,0,473,454,4533,2386,124,194,757,735,757,739,329,373,2,2,16
1,8,4,420,0,2,0,0,0,19,14,6,24,14,20,19,6,21,14,21,19,6,0,41,2437,0,0,0,0,0,883,1510,2437,0,0,0,660,639,4549,3,197,293,770,0,770,771,323,395,2,2,0
0,6,4,836,0,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,854,2091,2463,0,0,0,488,554,854,0,0,0,660,639,3501,3856,0,0,4,0,4,0,0,0,0,0,0
1,15,4,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,299,0,0,0,0,0,0,0,0,0,660,639,3,98,0,0,4,0,4,0,0,0,0,0,0
0,10,2,2085,0,0,0,0,0,24,23,23,24,27,25,25,26,21,19,5,0,0,0,20,2291,0,0,0,0,0,831,1552,2291,0,0,0,660,639,5229,3,0,0,4,0,4,0,0,0,0,0,0
0,10,2,2008,0,2,0,0,1,0,0,0,0,0,0,0,0,21,27,26,26,25,0,0,1573,2051,2228,0,0,0,0,977,1573,0,0,3,660,639,4787,4430,0,0,969,933,969,947,0,1012,0,2,0
0,6,4,354,0,2,0,0,0,0,0,0,24,11,0,0,0,21,11,0,0,0,0,41,1457,0,0,0,0,0,776,929,1457,0,0,0,660,639,3962,3,0,0,639,617,639,610,658,771,2,2,0
0,6,4,344,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,325,0,0,0,0,0,0,198,325,0,0,0,660,639,1493,3,0,0,4,0,4,0,0,0,0,0,0
1,9,2,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,710,0,0,0,0,0,0,0,0,24,5,0,0,0,21,8,5,0,0,0,41,2124,0,0,0,0,0,591,1421,2124,0,0,0,660,639,3649,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,284,0,0,0,0,0,24,23,23,24,5,0,0,0,21,5,2,0,0,0,41,1485,0,0,0,0,0,410,946,1485,0,0,0,660,639,2755,3,0,0,4,0,4,0,0,0,0,0,0
1,9,2,1629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,1317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,2277,0,0,0,0,0,0,0,0,0,660,639,3,4286,0,0,4,0,4,0,0,0,0,0,0
1,8,4,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,570,1,1,0,0,0,0,0,0,0,0,0,0,0,21,27,26,26,25,0,0,219,0,0,0,0,0,0,145,219,0,0,0,660,639,1408,3,0,0,180,630,180,199,0,697,0,3,16
1,8,4,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,16
0,10,4,491,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,11,0,0,0,0,1301,0,0,0,0,0,0,805,1301,0,0,0,660,639,2290,3,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1981,1,0,0,0,0,4,0,0,24,5,4,9,0,21,5,4,9,0,0,41,2633,0,0,0,0,0,1211,1790,2633,0,0,0,660,639,5187,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,1105,0,0,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,1674,0,0,0,0,0,897,1095,1674,0,0,0,660,639,3845,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,184,1,2,0,0,0,0,0,0,24,11,0,0,0,21,11,20,13,10,0,41,2169,0,0,0,0,0,675,1374,2169,0,0,0,660,639,2002,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,218,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,195,0,0,0,0,0,0,0,0,0,657,637,3,2263,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1916,0,0,0,0,0,0,0,0,24,3,11,5,2,21,3,11,5,2,0,41,2170,0,0,0,0,0,1105,1451,2170,0,0,0,660,639,5041,3,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1657,1,0,0,0,0,0,0,0,24,3,11,5,2,21,3,11,5,2,0,41,2170,0,0,0,0,0,1105,1451,2170,0,0,0,660,639,5041,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,371,1,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,1917,2066,2425,0,0,0,488,1282,1917,0,0,0,332,323,3188,2673,0,0,4,0,4,0,0,0,0,0,16
0,10,4,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,15,4,153,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,41,58,0,0,0,0,0,29,26,58,0,0,0,660,639,54,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,113,0,1,0,0,0,0,0,0,0,0,0,0,0,21,13,11,0,0,0,0,348,0,0,0,0,0,0,149,348,0,0,0,660,639,555,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,224,1,0,0,0,0,0,0,0,24,5,3,0,0,21,5,3,0,0,0,41,1156,0,0,0,0,0,602,705,1156,0,0,0,660,639,1083,3,0,0,4,0,4,0,0,0,0,0,0
1,8,2,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,15,4,99,0,2,0,0,0,0,0,0,0,0,0,0,0,6,7,7,7,7,0,0,70,0,0,0,0,0,0,35,70,0,0,0,660,639,31,3,0,0,182,194,182,159,0,280,0,2,0
0,6,2,2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,422,1,0,0,0,0,0,0,0,24,8,2,0,0,21,7,8,2,0,0,41,1430,0,0,0,0,0,73,899,1430,0,0,0,660,639,3766,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,1250,0,0,0,0,0,0,0,0,0,640,620,3,1225,0,0,4,0,4,0,0,0,0,0,0
1,15,4,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
